free_text,label_id,dataset
"""đăng khoa thế giới di động hồng ngự gửi tới mẹ yêu thương cùng những món quà tuyệt vời nhất duy nhất dành trọn điều hay cho ngày của mẹ giảm thêm đến trả góp lãi suất quà ngon siêu hấp dẫn áp dụng cho hàng loạt sản phẩm hot điện thoại laptop tablet smartwatch áp dụng online tuỳ sản phẩm""",0,vlsp
cực kì thuyết phục =)),0,vihsd
thần đồng đấy việt quá,0,vihsd
đang xem hài ai rãnh xem quãng cáo,0,vihsd
vinh nguyễn văn c.i vừa sinh baby hơn 2 tuần r á e,0,vihsd
"""mam mô di đà phật cầu xin nhứng linh hồn tai nạn máy bay sớm siêu thoát mam mô di đà phật""",0,vlsp
"""công hiếu ngôn ngữ con gái tạch""",0,vlsp
"t đang nợ 1tr, thêm chỗ này là 30tr à :(",1,vihsd
# người,0,vihsd
"""cần tiền nên bán sim diệu hiền uyên ân""",0,vlsp
"""hôm nay đen vl""",0,vlsp
"""phan như quỳnh cổ phần bà ơi""",0,vlsp
việt nam giờ do thật đồ giá lẫn lộn qua,0,vihsd
"""cho xem màu hồng phía sau đi""",0,vlsp
thầy k live à thầy,0,vihsd
"""lúc nào cũng con thích elsa thì elsa chúc nấm của bố mẹ luôn thông minh ngoan ngoãn khoẻ mạnh vui vẻ và hạnh phúc bố hà bảo chiều nốt năm nay thôi nên sang năm mà hư thế nào cũng sẽ bị phệt ha nguyen duc nguyễn khuê minh cháu cảm ơn các bà bác cô chú bạn đã đến chơi với cháu trang trang ha nguyen duc""",0,vlsp
"""thế thì lại phò mã vl""",0,vlsp
con mắt của tôi k còn thấy ánh sáng,0,vihsd
chứ bạn nghĩ bọn nó giờ là gì,0,vihsd
nói dân trí thấp lại tự ái,1,vihsd
cái góc cạnh này là ai hao hao giống a3 đúng không?,0,vihsd
anh nói hay vl! kiêu thì nghỉ mẹ đi còn gì nữa :)),0,vihsd
"""quần xinh album tập hợp sản phẩm quần có sẵn gold nhí từ dễ thương đến cá tính gold nhí ko thiếu mẫu nào cả các mẹ có thể dễ dàng tìm dc phong cách phù hợp vs con mình gold nhi closet trần phú thương lê đinh huyền""",0,vlsp
"thoại trần \""chính tã\"" ?",0,vihsd
be đổi tóc măm tết à,0,vihsd
vu quynh huong xin link bài viết ạ,0,vihsd
phát biểu khẽ thôi lại bị đầu độc bây giờ,0,vihsd
tôi là đệ nhất quốc sư hoa kì trần dần là cố dấn tối cao của tổng thống đô nan trum hiện tại là quốc trưởng của chánh phủ lâm thời việt nam cộng hòa trân trọng kính chào các dị đồng bào trong nước,0,vihsd
tưởng đôi này :)),0,vihsd
fan cứng thầy ba,0,vihsd
tuấn nguyễn xem cách ly đi a,0,vihsd
"""sáng ship đơn lẻ cho khách mà vội quá ko kịp chụp ảnh với khách chúc ngày cuối tuần vv hoài thương khoáng cu te and dung nhi""",0,vlsp
bạc như người yêu cũ của bạn vậy :(,0,vihsd
"""đặng minh hoàng gif na cuô vl""",0,vlsp
em khuyên thầy:,0,vihsd
"""nó đã muốn đi thì gữi làm cc gì ngu vkl""",1,vlsp
hưng phạm sao mình nhập nó bảo nhận đc huy hiệu jax rồi mà vào game lại k thấy b nhỉ,0,vihsd
nhục mặt chửi nhau roi giờ chơi nhau chửi mướn đề con vk trả tien kaaaaaa,1,vihsd
thật tàn độc!!!!,0,vihsd
"""linh khanh vậy khỉ mai chụp cái lưu làm kỉ niệm hongg""",0,vlsp
cực kì thuyết phục!,0,vihsd
co nhiêm khong,0,vihsd
"""rayban outdoormans nổi bật giữa đám đông kính xuất sắc như mới một cây duy nhất size""",0,vlsp
quan kiểu này chém chết,1,vihsd
"""là con gái phải đep va trắng cac chị yêu oi mấy chị oi ai mua kem hôm nay được tặng quà nhà bông tai mặt nạ va hop kem thêm bé khach tuỳ chọn món quà nha cac chị oi môi hộp dc món nha kg bảo trân nguyễn my""",0,vlsp
tết có nhạt đâu,0,vihsd
"""mẹ bán được tớ mời muốn gãy lưỡi lết cặp giò rã rời bán tờ ha ha đúng là giọng điệu của thằng ngu như con lợn""",1,vlsp
xin quả nhạc đầu,0,vihsd
mặc dù em đéo có người yêu nhưng vẫn thấy anh nói đúng vlon,0,vihsd
"""quynh anh nguyen kết nạp thành viên vô team""",0,vlsp
abe áo chất thế,0,vihsd
"""thu phan hahaa đôi bạn cùng tiến""",0,vlsp
"""ruột hàu đúc trứng món ngon khó cưỡng đã mẹ nào vào bếp với món này chưa rất thích và bổ cho các ông chồng đầy hàu gì mà con nào con đấy béo múp thế ăn thì phê lắm chiều nay có mẹ nào vào bếp với món hàu đúc trứng không em có kg ruột hàu tươi béo mup giá kg sđt""",0,vlsp
tất cả đều dúng qui trình nhé - -,0,vihsd
ngủ ngon vlon anh à,0,vihsd
bị lỗ mất cái kìm :'(,0,vihsd
súc vật,1,vihsd
"""cho thuê chung cư mini cho thuê chung cư mini tại ngõ số đường cổ nhuế thiết kế nhà mới xây có gác xép rộng phòng nào cũng có cửa sổ diện tích được người chỗ để xe rộng miễn phí có camera an ninh giám sát nội thất gồm điều hòa nóng lạnh kệ bếp phơi đồ tại phòng vv giờ giấc thoải mái tự do mỗi người chìa khóa cổng giá chỉ từ tr chỉ còn vài phòng nữa liên hệ chủ nhà phòng trọ tại hà nội ghép thanh lý đồ dùng lxf""",0,vlsp
ad chẳng biết cc j cả. ổng nói đúng rồi. ko có tranh giành gì hết. họ rất đồng lòng và tất cả mọi việc mọi vị trí đều đc sắp xếp cả.,1,vihsd
bình bảnh bao thằng cười năm nay có đánh không. chi 10k hay 20k đây. =]]],0,vihsd
"""thì không lúc ấy sấu vl""",0,vlsp
em rớt trứng rồi abe,0,vihsd
"""có những ngày hờn cả thế giới đành tự soi gương tha thứ cho chính bản thân mình""",0,vlsp
ko tí nữa có người đến phá nhà,0,vihsd
lập team lùng bọn này đi ae,0,vihsd
"""hoa giấy có ai thích không nào youtube fanpage""",0,vlsp
my tran e nói thật vkl luông đéo vòng vo tí nào mà lòng vòng có 1 tí thôi,0,vihsd
đặng trang :)),0,vihsd
chắc duy mạnh chữa cái này :))),0,vihsd
"""thì chỉ đc vậy thôi miễn sao đc thoải mái là đc""",0,vlsp
"""nhựt trung huynh kiếp trộm chó làm nháy công không được bao nhiêu nên anh em rủ nhau đi trộm chó nhưng đen quá không sợ kẻ địch mạnh chỉ sợ đồng đội ngu như bò tưởng đạt thành mod thành đạt hải anh trộm chó nguyễn xuân trung anh chủ nhà vợ chó con chó foto hưng katj huynh anh""",0,vlsp
t cmt chi để khoe fan cưngz,0,vihsd
"vết thương lòng, nếu day đi day lại sẽ không thể lành =)))))",0,vihsd
ỳe ỳe ỳe :33,0,vihsd
ông lại muốn học sinh có pha bẻ lái đây mà,0,vihsd
"""sét áo sơ mi tay ngắn chân váy in hoạ tiết sang chảnh chất liệu lụa dày mịn đẹp gía tinh huynh""",0,vlsp
"""đinh tuấn hoàng ông vs lan nghỉ vl""",0,vlsp
"""ocbc cty pmq syf drc kvfy ypt kiiy ird xll""",0,vlsp
"""hình ảnh đẹp quá ngô thanh huyền trân châu đen clip dựa trên câu chuyện của bài hát độ ta không độ nàng link bài hát tranchauden tiktok douyin""",0,vlsp
càng lớn càng ôm :((,0,vihsd
"nguyễn ngọc trinh đã nói là ngta kh xét nghiệm cũng không chữa mà, :) nên về là đúng r, vả lại còn thuê phi cơ riêng, lây lan ai đâu :( ?",0,vihsd
trần nguyễn trà my chị nhung ơi là chị nhunggg,0,vihsd
chậm thôi :(,0,vihsd
"""từ khoá hot nhất sau khi kết thúc lễ đó chính là tắm trắng bùn khoáng trời ơi tin được không tắm trắng thường chỉ có bước kích trắng nhưng với top pure bước là bước đều kích trắng dập lên nhau như tắm trắng lần thì hỏi sao không trắng giá lại quá rẻ chỉ bộ khách mua tắm trắng kem body cho em em gửi công thức dùng đảm bảo da thay đổi đừng ai tiếc tiền cho bản thân mình không lẽ sống cả đời khổ vậy sao nè""",0,vlsp
"""nếu bạn nói dối một ai đó chứng tỏ bạn không muốn cho người hiện tại biết quá khứ của bạn như thế nào ang lầy nostalgic""",0,vlsp
"""công ty tnhh plastic gia nhật vn cần tuyển bạn nữ công nhân sx nộp hs đi làm luôn ai quan tâm sđt""",0,vlsp
"""do hoai phong yêu lầm anh minh hằng official song yêu lầm anh theo dõi kênh fanpage official mv playlist""",0,vlsp
ko đc nổ súng trước khác ko đc nổ súng nhé,0,vihsd
nguyễnn giangg yep,0,vihsd
clm =((,1,vihsd
nguyễn đăng dự rảnh thế ib hỏi từng thằng đi? lên đây ăn vạ gì thế?,0,vihsd
"anh sắp cover cô ""thắm không về"" ae nhớ ủng hộ",0,vihsd
"đúng tên rồi đó, đây đéo phải sài gòn :)",0,vihsd
quang minh học trò cưng của abe,0,vihsd
đông lào nó vã cho tét mồm nhé :)),0,vihsd
"""diệp thư hụt hẳng vl""",0,vlsp
quả đầu màu xanh . chơi đc nữa tháng,0,vihsd
chào a hai,0,vihsd
minh đặngg chúng nó bắt chước cô mình,0,vihsd
764042556,0,vihsd
em tú ánh sáng :))),0,vihsd
"""new vừa cập bến bốc thăm trúng thưởng rinh quà lộc đến tang phiếu giảm giá về hàng mỗi ngày toàn mặc hàng vinahouse like page nguyen trãi nha trang""",0,vlsp
"phim dở như quỷ, t đã quá tin review và đã ngủ trong rạp",0,vihsd
"""mần cái lễ mà ra trường lê thư uyên tôn""",0,vlsp
di lam tu thien ma chui vay thi cong duc dau con nua,0,vihsd
duy linh đây mới ghê nè 2 cha tây đi quanh,0,vihsd
khánh vân trêu tí thôi đừng cáu nhé,0,vihsd
ad lại chẳng biết cc j rồi. tiền thuế cno' lấy của ad đâu bằng tiền cúng của tụi giang hồ,1,vihsd
long nguyen nhin giong tuong,0,vihsd
"""cười vl bọn loser""",1,vlsp
"""lưu gì khi treo tranh phòng bếp bàn ăn tranh treo phòng bếp nên bằng chất liệu chống nước ví dụ canvas khung composite dễ dàng lau chùi do hơi nước khu vực này có thể làm ẩm mốc tranh treo khu vực bàn ăn không nhất thiết phải treo tranh đồ ăn chủ đề hoa lá nhẹ nhàng cũng rất phù hợp để ngắm khi cả gia đình quây quần ăn uống cạnh bàn ăn tranh không nên treo cao bởi người ngắm tranh tư thế ngồi sẽ thấp hơn một chút so với đứng ngắm tranh bạn muốn xem thêm mẫu hoặc cần tư vấn về tranh phòng ăn ngay cho tranhdep com để được hỗ trợ nha hoặc liên hệ trực tiếp qua số điện thoại để được tư vấn tốt hơn nhé sđt zalo vibe""",0,vlsp
"""boris truong hài vl""",0,vlsp
lãnh đạo v+ toàn bọn ăn tàn phá hoại đúng quy trình.,1,vihsd
nói ko phải đùa chứ !! đây là lần đầu tiên tui nghe ng khác chửi một ng nào đó mà tui lại ko hề thấy khó chịu thậm chí là nghe rất êm tai luôn !!,0,vihsd
"các ông có làm công ăn lương k?hay hàng tháng cứ đều đặn có thêm nguồn thu nhập khác từ việc nhận hối lộ ,quà biếu?",1,vihsd
khoe sáu múi đi abe,0,vihsd
siêu tập đoàn,0,vihsd
"""lầy vl""",0,vlsp
"""chip chip high tv sự hiểu biết của bạn có thể bây giờ chưa cần nhưng trong những trường hợp cấp bách sẽ giúp đỡ được nhiều người hoặc làm nhiều điều nghĩa nguồn nghĩ giàu làm giàu""",0,vlsp
"""trong dịp hè các bậc phụ huynh hãy cho con trải nghiêm cùng với yoga trung tâm hari om yoga tuyen quang chiêu sinh các học viên nhí trong dịp hè này thời gian luyện tập từ thứ hàng tuần chiêu sinh tuổi từ tuổi dự kiến bắt đầu học từ đầu tháng các em đên lớp cũng là cơ hội được giao tiếp cùng thầy giáo nước ngoài lh cô tuyền yoga kid hãy tương tác cùng chúng tôi trên fanpage""",0,vlsp
dm vô cách ly chứ có phải sống trong lâu đài đâu muốn dc sung sướng..ngta còn phải phục vụ cơm cho ăn tận miệng còn cà chớn ..muốn m sống mới cách ly chứ muốn m chết đã kệ mẹ rồi m,1,vihsd
đmcs,1,vihsd
"""công bình bé nâu hôm nay bán bình thường khách nào ăn cá nục hấp cuốn bánh tráng cứ alo nhé""",0,vlsp
"""hà my shared link to the group hội chợ mẹ và bé nghệ an hà tĩnh ẩm thực cuối tuần giải trí""",0,vlsp
lê bảo trâm ủa có ai khác giống nữa hả? zậy chắc nó cũng là bà con của m^^,0,vihsd
nỗ lực làm phò...cao cấp à?,1,vihsd
":)) vấn đề sang đấy làm đc cơm cháo gì hay lại ăn bám trợ cấp, làm nail với culi như cái đám đu càng thọt mà ra rả kêu gửi tiền về nước nghe to tát quá hihi",1,vihsd
"""đéo thể cãi đc vì nó hợp lí vcl ra""",1,vlsp
tha cho hs phtp ở tỉnh t nhá,0,vihsd
"""nguyễn thị trang nghĩ giàu làm giàu sự hiểu biết của bạn có thể bây giờ chưa cần nhưng trong những trường hợp cấp bách sẽ giúp đỡ được nhiều người hoặc làm nhiều điều nghĩa follow người trẻ làm nên nghiệp lớn adp nguoitre hieubiet italkvietnam nguồn nghĩ giàu làm giàu""",0,vlsp
"""tuyết ngân mía ranh vl""",0,vlsp
ngoại hạng anh toang lun,0,vihsd
"""hát dỡ mà hát quai lo ban kem di""",0,vlsp
cty nhà người ta,0,vihsd
chut j ba nhiu sức khoe nha,0,vihsd
"""thảo vân anna lala nam thần hay soái ca nhà người ta cũng không thể sánh được bạn trai yêu thương và thấu hiểu nhà mình yêu anh lắm sivanna quý cô nền nã ưu đãi dành riêng cho fan anna lala freeship khi mua sp và giảm freeship khi mua sp annalala timeless""",0,vlsp
"đứa nào bị quay thì đình chỉ 1 tuần,đợi rồi cũng làm lại thôi,rút kinh nghiệm zậy cũng sâu sắc rồi",0,vihsd
mai anh tuân mua được mấy cái siêu xe cho các con du học bên bển rồi :v,1,vihsd
"""chuyên mục tìm người thân năm thất lạc""",0,vlsp
"""trinh thanh thề là nhìn sợ vl""",0,vlsp
diễm ngọc vui thôi đừng vui quá! :)))),0,vihsd
"""nhi nhi giống thật""",0,vlsp
bên ngoài tóc đẹp bên trong nhiều tiền,0,vihsd
nhìn tùng sói men vd,0,vihsd
lì xì đi abe ớiiiiiiiiiiii,0,vihsd
be0175,0,vihsd
bỏ đi mà làm người. lần sau chừa nhé,0,vihsd
"""nguyễn mến lại đúng vl""",0,vlsp
"""chí hí coi chừng con vợ bé nó sài đồ hao nha""",0,vlsp
đoạn này yêu nhất nàyy :)),0,vihsd
ai mà cũng như a thì tốt =))),0,vihsd
"đúng rồi, giáo sư tiến sĩ thì làm việc trên giấy, công trình nghiên cứu thì xếp kho lấy tiền nghiên cứu.",0,vihsd
chi 3 nói hay .nói được làm được .nhìn là biết chi giàu rồi,0,vihsd
cho vào túi nilon thả trôi sông chứ cách ly làm gì tốn chi phí nhà nước,1,vihsd
"""sẵn son lì màu đỏ cam và cam đất""",0,vlsp
"""tại bị thì là đó là nhươ ng cau mà tao thường đổ lỏi cho nó tao bắt tài nên giờ vẫn bàn tay trán lúc có tao không lo lúc khó tao lại nghỉ không biết khi nào tao mới thành công để cho mọi người tin tưởng tao""",0,vlsp
số like cmt còn nhiều hơn số like avt của tui :( ae vô like cho tui đi,0,vihsd
đưa cho lũ ngu cầm đầu là hư đường hư bột hết,1,vihsd
không phận cái đcmm thg ad ngu như chó,1,vihsd
"""hoàng văn quân vậy mưa mình hẹn hò nhé cửa ga shulin thanh luôn rộng mở chờ đón bạn quân""",0,vlsp
"cai miệng nhìn co duyên, chưởi ,nhung nhìn cai miệng co duyen",0,vihsd
0:39,0,vihsd
"""đứa nào dùng iphon và oppo neo đăng nhập ních tao""",0,vlsp
"""bạn hỏi tôi tắm lần có trắng không tôi hỏi lại bạn ăn cơm lần có no được cả ngày không tôi giải thích cho mấy bạn biết tắm trắng là tẩy tế bào chết cho mấy bạn sức kem nhanh thấm vào da thứ là tắm trắng da sẽ bật tone đến bạn muốn duy trì thì chăm kem và tốt nhất là tuần tắm lần tắm trắng trà xanh bên không bào mòn da không châm chích không vàng da đặc biệt là bật tone lên an toàn khi sử dụng tuần lần diệu hiền trần thuý an""",0,vlsp
bài hát phải nói là như con cac.,1,vihsd
nguyễn huy về bằng máy bay riêng. nghi quá nghi,0,vihsd
"""minhh châuu""",0,vlsp
"""minh đức gắt vl""",0,vlsp
"""giống vl""",0,vlsp
con năm nay mười ba tuổi con xin má cho con được gọi bắng má nhá  con có ba có mẹ nhưng ba con đã bỏ mẹ con con lúc con vùa hai tuổi mẹ con để con ở với ngoại đi làm ở malaysa  rồi lấy chồng bên đó và không về nuôi con được  nên con ở với bà ngoại ngoại con bị mù một mắt bán vé số nuôi conđên nay con bị bỏ học rồivi ngoại con đau chân không đi được,0,vihsd
võ hoài phong xin video,0,vihsd
hồng thắm book lịch đánh nhà cá nha :))),0,vihsd
đản đản thứ nl hông,1,vihsd
"sao cứ nghe thành ""ăn dờ cứt"" nhợ?",0,vihsd
anh thi cho 3 vé,0,vihsd
ddjtme giống 100% như đúc người,1,vihsd
"""mặc ngu như quỹ cho cắn miếng đi miếng thôi mà""",0,vlsp
"""hoàng oanh nghĩ giàu làm giàu sự hiểu biết của bạn có thể bây giờ chưa cần nhưng trong những trường hợp cấp bách sẽ giúp đỡ được nhiều người hoặc làm nhiều điều nghĩa follow người trẻ làm nên nghiệp lớn adp nguoitre hieubiet italkvietnam nguồn nghĩ giàu làm giàu""",0,vlsp
"""bộ này hài vl""",0,vlsp
trần đứcanh,0,vihsd
con nay no đien roi,1,vihsd
"""quý ngoc chuyển thành gọi nha""",0,vlsp
khịa nhẹ =)),0,vihsd
hiếu bùi giỏi qá cc j cũng biết hết â,1,vihsd
ở nhà cho lành,0,vihsd
minh khang hà .,0,vihsd
"""nguyễn hà phươngg skybooks điều quan trọng là sau khi bước ra khỏi cuộc quan hệ đó người phụ nữ đừng bao giờ đặt mình vị trí thấp hơn rằng mình đã mất giá đã cho đi đã phục vụ hãy nghĩ về những năng lượng tích cực mình đã có được mọi thứ đều xuất phát từ suy nghĩ nếu mình nghĩ nó là quan trọng thì nó là quan trọng nếu mình thả lỏng thì sự việc sẽ nhẹ nhàng và theo gió cuốn bay trích alpha woman ngô thanh vân cuốn sách dẫn lối thành công cho các cô gái trẻ link đặt sách""",0,vlsp
"""đồng tiền là sức mạnh ghê gớm nó có thể tàn phá mọi thứ và cũng mệt mỏi vs nó quá bích tuyền bad""",0,vlsp
"""ngta gọi là trưởng thành""",0,vlsp
thầy mà là gia cát gì gia heo thì có =)),0,vihsd
"""bạn tham khảo căn hộ pn này nhé full nội thất và vị trí gần biển""",0,vlsp
hỏng cả bài hát =)))),0,vihsd
thử thách cho ông già: làm 1 streamer k chửi tục :v,0,vihsd
chả lên vl anh ưi,0,vihsd
"""hưng nguyễn đạt check ib""",0,vlsp
mk,0,vihsd
nó bán hàng giả đó mọi người. mình bị rồi nè.,1,vihsd
"""hồi lớp hai tay bếp""",0,vlsp
hí anh em,0,vihsd
ảnh này ở video superheroo nghe buồn não ruột -  -,0,vihsd
"""búp bê siêu xinh sale chỉ còn xx cam kết giày giá rẻ nhận ship cod toàn quốc bảo hành keo giày năm giày nguyễn đức cảnh tp buôn ma thuột sneakers shoes love giày nguyễn đức cảnh buôn ma thuột at giày nguyễn đức cảnh buôn ma thuột""",0,vlsp
"""những giây bù giờ làm nên lịch sử tottenham vô địch""",0,vlsp
"""phạm thu thủy ny mà gần đây vẫn hay tag nhau đâu""",0,vlsp
sơn nguyễn xin video cái,0,vihsd
"""kieu nguyen to the group chơ diên kha nh kieu sét áo bờ môi xinh xinh cho bé yêu size kg chất khỏi chê nha khách oi""",0,vlsp
"""ai đi đường nấy sầu trăm ngả trăm ngả sầu bi thế vẫn đi đời mà phải có hỉ nộ ái cứ sống cho bản thân trước đã mặc kệ lời thiên hạ buồn vui sướng khổ thì cũng chết và hết một kiếp người ns""",0,vlsp
nguồn: quốc việt,0,vihsd
:(( n lại là 1 câu chx khác anh ạ,0,vihsd
"""các bác cho hỏi sam hương có hoa không sao nuôi lâu rồi mà chưa thấy hoa bao giơ""",0,vlsp
nghe có vẻ chạy trốn nhưng m k thoát dc đâu con trai to be continued,0,vihsd
"""đắt vl lại còn cường lực mika mới vl""",0,vlsp
"""mịa cái to mất méo tiếc mà cái nhỏ nhỏ chúng mày nhặt của là nguyền rủa chúng mày đứa nào lấy khôn hồn đem về chỗ cũ cho ko thì bùa cả nhà đấy""",1,vlsp
tết cũng đến nơi rồi nha 2 thầy,0,vihsd
"""muốn tông vô thì tông thôi đường của chụy""",0,vlsp
"""nghỉ lễ bù đàm thu thiềm excited thiềm đàm""",0,vlsp
"""bạch tuộc nướng chấm muối ớt chanh bạch tuộc tươi nướng với muối ớt đặc cho cảm giác giòn ngọt thơm mùi ớt và một số loại gia vị chấm miếng bạch tuộc vào muối chanh sẽ làm bạn không thể ngừng tay mà ghim thêm miếng thứ trời mưa nhâm nhi đồ nướng thì còn gì bằng bạch tuộc con kg kg bạch tuộc baby kg""",0,vlsp
"mới sáng ra, lạy mấy ô",0,vihsd
cao cao quyen cua chu tran dan,0,vihsd
"nguyễn việt nam ,  ủa cứt ‍ vàng  mới biết đó nghen.",1,vihsd
nghe cô nói mắc cười gần chớtt,0,vihsd
"""nó lại đúng vl""",0,vlsp
thích chị đi đường quyền,0,vihsd
trâu bò ngựa quả này tắm giặ hết rồi,0,vihsd
đảng đã viết rõ,0,vihsd
"""hazz hết casilas đến toure nản vl""",0,vlsp
mùa  dịch  có  trần  dần  lên  sóng  là  thấy  vui  rồi,0,vihsd
"""phan thế tuệ trung tâm anh ngữ sau hơn tháng đồng hành cùng grapeseed những gì con thể hiện hơn cả việc đọc một câu chuyện đọc một cuốn sách hay bài thơ hát những bài hát vui nhộn thì đó là sự tự tin vui vẻ và việc con sử dụng tiếng anh tự nhiên cũng như niềm yêu thích của con dành cho ngôn ngữ thứ này grapeseed chính là chiếc chìa khóa mở ra cánh cửa cơ hội tương lai cho thế hệ những công dân toàn cầu anhngữla mọi chi tiết xin vui lòng liên hệ trung tâm anh ngữ la số đường hoàng xá thị trấn quốc oai hà nội""",0,vlsp
thôi anh ơi chuẩn bị về mở tiệm bánh tráng là được rồi,1,vihsd
doanh nguyễn mỗi bạn biết :(((,0,vihsd
bay chiem chi co cang mat o vay,0,vihsd
đó là lần cuối bé tùng được nhìn thấy con mèo,0,vihsd
"""trần xuân đoàn thế giới đó đây khi mày muốn làm nghề tattoo nhưng bố mẹ lại bắt đi nuôi lợn theamazingvn""",0,vlsp
anh tôi nói cái j cx đúng,0,vihsd
bệnh nhân nhận máu be like :,0,vihsd
"""phê nhất đoạn này owww cảm giác thoả mãn vl""",0,vlsp
"""bánh pía siêu đặc biệt của tân huê viên kg trứng nhân sầu riêng ăn cho quên sầu""",0,vlsp
thề tiếp đi các chàng trai =)),0,vihsd
"""huỳnh nhân võ ngọc trần khánh duy gia bảo tran phu trần gia md vl""",0,vlsp
"xuống cmt toàn trẻ con cmt cực kì tp, chán, chẳng lẽ muốn xem 1 bình luận hay ko đc sao?",0,vihsd
"""louis vuitton boite chapeau size cm màu kem nâu bảo trân lê""",0,vlsp
tao coi con quỷ mặt rỗ trần đoàn mà tao tức lồng ngực tao ak,1,vihsd
tủnn tủnn phục l4`n,1,vihsd
tóc này đc nhất a ơi,0,vihsd
ân phan xanhh :)),0,vihsd
"""tutu chào phạm dương ca em cho phạm dương ca nhé""",0,vlsp
cho đi tù thì lại bảo quá đáng,0,vihsd
"các bác nói vậy là ""gây tổn hại cho đất nước"" .... :v",0,vihsd
"""trưởng thành rồi""",0,vlsp
ở một diễn biến khác :),0,vihsd
kiếm tiền xài tết hả thầy,0,vihsd
tóc đẹp lồng lộn thế nào thì trong túi phải có thật nhiều tiền thì mới có nhiều gái theo :))),0,vihsd
công nhân chi chưi cug điêu luyên ma chi noi chuyên có duyên nưa,0,vihsd
"""reach cao vl""",0,vlsp
"tháng chỉ cần đủ tiền mua sữa cho con, đi oto mượn, ăn cua hoàng đế rồi tôm alaska như bố là ổn r con =))))) 7-8 trịu/tháng thôi",0,vihsd
em muốn nói với anh,0,vihsd
"""con người ai cũng thay đổi chỉ là nhanh đến mức không tưởng đôi khi cuộc sống bắt ta phải đánh đổi thứ người ta gọi là không thể nhưng để rồi cho ta phải học hai chứ chấp nhận ngay cả gọi là người thân""",0,vlsp
"""xin cha thương xót chúng con thiên thạch thảo is at thánh đường tắc sậy""",0,vlsp
nói thô thiển thì nghe như đấm vào tai ấy.. chưa bh nghe dc hết nửa bài  sao giờ gu nghe nhạc của mng mặn thế cơ chứ lại,0,vihsd
"""phạm vương linh nữa xuống diêm vương ổng đéo sai đầu mấy thằng trâu mặt ngựa or quản ngục giữ vì ngục hơn ngục lol""",1,vlsp
"sáng đánh răng bị chảy máu chân răng, để lâu ko chữa sẽ dẫn đến tình trạg viêm tụt lợi làm lỏng chân răg khiến răg bị xô lệch lộn xộn và rụg răg sớm. đau nhức răg do bị sâu răng . anh chị e nào đag bị tình trạg trên inbox mình trị dứt điểm nha",0,vihsd
không sao đâu các anh đã cố gắng hết sức rồi mà. giao lưu học hỏi kinh nghiệm có vài pha highlight doạ cho bọn thái sợ :))),0,vihsd
chơi xong r hả thầy,0,vihsd
"""muốn đi coi vl""",1,vlsp
"""nguyễn ngọc trúc quân dạ cho em hỏi là học ngành gì stenden và cơ sở đâu""",0,vlsp
"""có dm hơn tay vịn có mạn hạn vl""",0,vlsp
"""để gương ghét vl""",0,vlsp
nguễn trường vcl intro,1,vihsd
với,0,vihsd
giống như tú cho abe blu,0,vihsd
"mai phùng mạnh ừ nhầm mất, quê quá điiiii :(",0,vihsd
vẫn là dân khổ . đảng cs muôn năm,1,vihsd
còn lồn này cái mỏ như cái lồn,1,vihsd
kkkkk chuyện hay,0,vihsd
"""nếu biết ngày mai em lấy chồng về huy động pháo phòng không cùng với binh đoàn tăng thiết giáp bắn nát xe hoa trả nợ lòng nếu biết ngày mai em lấy chồng lựu đạn quả có đủ không rút chốt anh tặng mừng ngày cưới tiếng nổ thay cho tiếng pháo hồng nê biê nga mai em lâ chô ng anh vê ho vo ly tiê long ho thêm cu đa liên hoa cươ đê qua nh chô ng em lu đô ng pho ng""",0,vlsp
"cô ơi tiền ko mua được đạo đức , tiền ko mua được sức khỏe , tiền ko mua được sinh lão bệnh tử...nếu cô ba có tiền cô ba cứ an nhàng mà sống phần phước của mình ... cô ba lm clip chửi thêm khẩu nghiệp",0,vihsd
ngon thế nhở,0,vihsd
khùng quá chuỵ ba ơi,1,vihsd
"""hàng về thêm nhiều mẫu đẹp dã man update ảnh sau mời ae qua tận nơi trước nhé đặng trung đức fantastic at hàng hiệu authentic""",0,vlsp
"""mình rồi""",0,vlsp
thêm bên dưới là cái bãi của formosa nữa,0,vihsd
- cùng tham gia chống covid-19 nha huhu,0,vihsd
"""cây khói hồng hoa như hình bác nào yêu thì vào vùng kín với em ki năm trí""",0,vlsp
"nếu vậy lên báo chí nhỉ, sao ko ém luôn?? ở anh hay mỹ cũng có mấy ông nội vì lợi ích cá nhân mà ảnh hưởng người dân, sao thằng chó ad này ko bảo cocc?? hay thằng ad này phản động theo thằng mỹ",1,vihsd
nghe vẻ bro mệt mỏi :))),0,vihsd
tối nay shop acc thầy ba sẽ có nhiều acc hơn để chúng ta mua :)),0,vihsd
búi trĩ của team xdd,0,vihsd
"""đường đâu không đi mà cứ đâm vào tim em      hd  youtube  youtube youtube our social medias  fa""",0,vlsp
ôi địt mẹ chết cười,0,vihsd
ông bạn vàng của chủ nghĩa cơm sống.,0,vihsd
"""linhlinh lan gold club vì thành phố xanh sạch đẹp hãy tái sử dụng rác""",0,vlsp
mai mùng 2 9 sếp ơi,0,vihsd
đó giờ xem đâyy là tập thấy hay nhất,0,vihsd
lói kkk,0,vihsd
"""địt mẹ sao chửi thằng post""",1,vlsp
